247,37.720646,-122.476023
248,37.720656,-122.437964
249,37.720688,-122.437703
250,37.720704,-122.437927
251,37.720716,-122.475933
252,37.720723,-122.475874
253,37.720726,-122.484000
254,37.720726,-122.483999
255,37.720729,-122.446887
256,37.720732,-122.475807
257,37.720743,-122.475747
258,37.720751,-122.437892
259,37.720758,-122.475681
260,37.720775,-122.447011
261,37.720776,-122.475615
262,37.720786,-122.437630
263,37.720787,-122.437865
264,37.720831,-122.437596
265,37.720878,-122.476462
266,37.720880,-122.476538
267,37.720883,-122.476611
268,37.720885,-122.437791
269,37.720885,-122.476678
270,37.720885,-122.437554
271,37.720888,-122.476753
272,37.720890,-122.476825
273,37.720892,-122.476890
274,37.720905,-122.477284
275,37.720908,-122.477350
276,37.720910,-122.477420
277,37.720912,-122.477481
278,37.720914,-122.477533
279,37.720926,-122.477899
280,37.720927,-122.437758
281,37.720928,-122.477966
282,37.720931,-122.478033
283,37.720934,-122.478133
284,37.720936,-122.478203
285,37.720938,-122.437514
286,37.720939,-122.478269
287,37.720941,-122.478334
288,37.720943,-122.478405
289,37.720945,-122.478468
290,37.720947,-122.478535
291,37.720950,-122.478607
292,37.720952,-122.478676
293,37.720955,-122.478749
294,37.720957,-122.478814
295,37.720972,-122.437725
296,37.720975,-122.479350
297,37.720978,-122.479427
298,37.720980,-122.479494
299,37.720982,-122.479562
300,37.720994,-122.437472
301,37.720995,-122.479941
302,37.720997,-122.480015
303,37.721000,-122.480085
304,37.721002,-122.480154
305,37.721004,-122.480224
306,37.721006,-122.480287
307,37.721009,-122.480365
308,37.721010,-122.480387
309,37.721010,-122.480398
310,37.721010,-122.480409
311,37.721011,-122.480420
312,37.721012,-122.480462
313,37.721013,-122.480474
314,37.721014,-122.480507
315,37.721015,-122.480529
316,37.721023,-122.437687
317,37.721043,-122.437435
318,37.721069,-122.437651
319,37.721111,-122.437384
320,37.721155,-122.437350
321,37.721180,-122.437663
322,37.721202,-122.437720
323,37.721227,-122.437783
324,37.721240,-122.436582
325,37.721251,-122.480597
326,37.721256,-122.437856
327,37.721284,-122.436674
328,37.721288,-122.437626
329,37.721313,-122.437689
330,37.721319,-122.480594
331,37.721337,-122.437753
332,37.721338,-122.436520
333,37.721355,-122.436824
334,37.721365,-122.436575
335,37.721367,-122.437829
336,37.721393,-122.436635
337,37.721400,-122.438224
338,37.721409,-122.436937
339,37.721417,-122.437954
340,37.721421,-122.436693
341,37.721433,-122.438308
342,37.721440,-122.438014
343,37.721440,-122.437002
344,37.721446,-122.436746
345,37.721459,-122.480587
346,37.721476,-122.436807
347,37.721495,-122.438154
348,37.721504,-122.436868
349,37.721524,-122.480583
350,37.721525,-122.438230
351,37.721532,-122.436925
352,37.721553,-122.438301
353,37.721561,-122.436985
354,37.721581,-122.480581
355,37.721601,-122.480580
356,37.721612,-122.480579
357,37.721614,-122.437239
358,37.721622,-122.480579
359,37.721631,-122.480578
360,37.721640,-122.480578
361,37.721650,-122.480577
362,37.721652,-122.436975
363,37.721657,-122.437206
364,37.721658,-122.480577
365,37.721667,-122.480576
366,37.721705,-122.437171
367,37.721706,-122.436933
368,37.721737,-122.480573
369,37.721756,-122.437132
370,37.721765,-122.436889
371,37.721794,-122.480570
372,37.721804,-122.437096
373,37.721812,-122.436853
374,37.721817,-122.416893
375,37.721850,-122.437060
376,37.721861,-122.436817
377,37.721908,-122.437017
378,37.721934,-122.480738
379,37.721936,-122.480808
380,37.721938,-122.480876
381,37.721941,-122.480945
382,37.721943,-122.481015
383,37.721945,-122.481081
384,37.721945,-122.481976
385,37.721954,-122.481341
386,37.721956,-122.481407
387,37.721958,-122.481476
388,37.721963,-122.481917
389,37.721971,-122.481848
390,37.721979,-122.436727
391,37.722025,-122.436692
392,37.722033,-122.423303
393,37.722131,-122.436613
394,37.722164,-122.436824
395,37.722185,-122.436571
396,37.722223,-122.436778
397,37.722240,-122.436530
398,37.722243,-122.416546
399,37.722263,-122.436749
400,37.722285,-122.420369
401,37.722290,-122.436492
402,37.722324,-122.436703
403,37.722378,-122.436662
404,37.722422,-122.436392
405,37.722427,-122.444148
406,37.722474,-122.436353
407,37.722526,-122.436314
408,37.722557,-122.454956
409,37.722559,-122.436289
410,37.722581,-122.436508
411,37.722609,-122.436251
412,37.722640,-122.436463
413,37.722653,-122.416837
414,37.722658,-122.436214
415,37.722681,-122.436433
416,37.722703,-122.436180
417,37.722726,-122.436398
418,37.722754,-122.436141
419,37.722780,-122.435364
420,37.722804,-122.436103
421,37.722810,-122.435427
422,37.722836,-122.435481
423,37.722851,-122.445725
424,37.722852,-122.446063
425,37.722861,-122.435534
426,37.722877,-122.436048
427,37.722889,-122.435592
428,37.722919,-122.436017
429,37.722960,-122.435986
430,37.723009,-122.435602
431,37.723040,-122.435666
432,37.723202,-122.436107
433,37.723241,-122.453517
434,37.723245,-122.436137
435,37.723255,-122.453586
436,37.723258,-122.455064
437,37.723261,-122.455062
438,37.723271,-122.453664
439,37.723286,-122.453736
440,37.723294,-122.455042
441,37.723298,-122.455036
442,37.723302,-122.453812
443,37.723372,-122.435907
444,37.723420,-122.435871
445,37.723428,-122.435629
446,37.723432,-122.436101
447,37.723475,-122.435593
448,37.723476,-122.436133
449,37.723524,-122.435556
450,37.723527,-122.436171
451,37.723541,-122.455208
452,37.723570,-122.435521
453,37.723588,-122.454339
454,37.723596,-122.435738
455,37.723604,-122.454417
456,37.723621,-122.454496
457,37.723622,-122.435482
458,37.723638,-122.454577
459,37.723642,-122.455441
460,37.723643,-122.435702
461,37.723656,-122.454665
462,37.723656,-122.455509
463,37.723657,-122.437141
464,37.723670,-122.435446
465,37.723671,-122.455582
466,37.723675,-122.454756
467,37.723679,-122.436899
468,37.723685,-122.455646
469,37.723686,-122.436832
470,37.723692,-122.436773
471,37.723694,-122.454846
472,37.723699,-122.455711
473,37.723701,-122.436698
474,37.723707,-122.436642
475,37.723713,-122.454939
476,37.723714,-122.455788
477,37.723716,-122.436565
478,37.723728,-122.455855
479,37.723743,-122.455925
480,37.723773,-122.435368
481,37.723784,-122.435947
482,37.723792,-122.435874
483,37.723811,-122.436879
484,37.723811,-122.455409
485,37.723814,-122.435338
486,37.723816,-122.456273
487,37.723828,-122.436729
488,37.723829,-122.455492
489,37.723840,-122.436616
490,37.723846,-122.455576
491,37.723863,-122.435300
492,37.723865,-122.455668
493,37.723880,-122.436259
494,37.723885,-122.455760
495,37.723888,-122.436188
496,37.723896,-122.436117
497,37.723900,-122.455833
498,37.723903,-122.436053
499,37.723911,-122.435981
500,37.723915,-122.456719
501,37.723915,-122.455907
502,37.723921,-122.435894
503,37.723927,-122.456779
504,37.723928,-122.435830
505,37.723935,-122.435768
506,37.723957,-122.435229
507,37.723963,-122.455842
508,37.723964,-122.455843
509,37.723976,-122.456199
510,37.723989,-122.456258
511,37.723994,-122.454946
512,37.724001,-122.456318
513,37.724005,-122.435193
514,37.724014,-122.456381
515,37.724045,-122.435492
516,37.724073,-122.435552
517,37.724078,-122.455273
518,37.724086,-122.457537
519,37.724098,-122.457595
520,37.724102,-122.435612
521,37.724107,-122.435115
522,37.724107,-122.456732
523,37.724108,-122.435430
524,37.724113,-122.457665
525,37.724121,-122.435341
526,37.724123,-122.456811
527,37.724127,-122.457734
528,37.724135,-122.435487
529,37.724142,-122.457805
530,37.724151,-122.456950
531,37.724152,-122.435082
532,37.724157,-122.457879
533,37.724164,-122.435547
534,37.724169,-122.435305
535,37.724171,-122.457946
536,37.724194,-122.454965
537,37.724195,-122.455022
538,37.724198,-122.435046
539,37.724215,-122.435270
540,37.724238,-122.455201
541,37.724262,-122.435235
542,37.724280,-122.457570
543,37.724281,-122.454971
544,37.724295,-122.457642
545,37.724302,-122.458579
546,37.724309,-122.460164
547,37.724311,-122.457717
548,37.724324,-122.457782
549,37.724331,-122.458719
550,37.724334,-122.460302
551,37.724340,-122.460164
552,37.724351,-122.458788
553,37.724368,-122.458867
554,37.724370,-122.460164
555,37.724404,-122.460164
556,37.724421,-122.454440
557,37.724436,-122.460164
558,37.724471,-122.458477
559,37.724477,-122.460164
560,37.724481,-122.459415
561,37.724486,-122.458546
562,37.724496,-122.459485
563,37.724500,-122.458615
564,37.724509,-122.460164
565,37.724511,-122.459559
566,37.724514,-122.458683
567,37.724515,-122.434568
568,37.724522,-122.460303
569,37.724526,-122.459630
570,37.724529,-122.458755
571,37.724537,-122.460165
572,37.724540,-122.459698
573,37.724543,-122.458822
574,37.724544,-122.434629
575,37.724555,-122.459770
576,37.724558,-122.458896
577,37.724569,-122.460165
578,37.724569,-122.459839
579,37.724572,-122.460303
580,37.724573,-122.458968
581,37.724579,-122.460200
582,37.724584,-122.459911
583,37.724597,-122.460165
584,37.724600,-122.434505
585,37.724623,-122.435059
586,37.724632,-122.434571
587,37.724643,-122.400319
588,37.724654,-122.435124
589,37.724661,-122.434632
590,37.724666,-122.459414
591,37.724680,-122.459483
592,37.724687,-122.435194
593,37.724690,-122.460411
594,37.724704,-122.460479
595,37.724711,-122.459630
596,37.724718,-122.460545
597,37.724727,-122.459708
598,37.724728,-122.435052
599,37.724742,-122.459780
600,37.724748,-122.460687
601,37.724755,-122.459846
602,37.724756,-122.435110
603,37.724762,-122.460751
604,37.724775,-122.460814
605,37.724786,-122.435171
606,37.724796,-122.434831
607,37.724817,-122.461012
608,37.724820,-122.434576
609,37.724847,-122.434792
610,37.724867,-122.434541
611,37.724873,-122.435233
612,37.724898,-122.434754
613,37.724914,-122.435221
614,37.724921,-122.434500
615,37.724946,-122.435189
616,37.724955,-122.434710
617,37.724965,-122.435172
618,37.724972,-122.434462
619,37.724986,-122.435314
620,37.725009,-122.434670
621,37.725012,-122.435130
622,37.725023,-122.435290
623,37.725024,-122.434422
624,37.725044,-122.435111
625,37.725050,-122.434638
626,37.725059,-122.435272
627,37.725070,-122.434387
628,37.725089,-122.435078
629,37.725091,-122.435255
630,37.725102,-122.461428
631,37.725106,-122.434596
632,37.725122,-122.435207
633,37.725122,-122.461491
634,37.725125,-122.435041
635,37.725128,-122.434618
636,37.725129,-122.434342
637,37.725144,-122.461557
638,37.725159,-122.435190
639,37.725164,-122.461618
640,37.725177,-122.435010
641,37.725181,-122.434303
642,37.725185,-122.461683
643,37.725189,-122.435171
644,37.725208,-122.461750
645,37.725215,-122.434623
646,37.725219,-122.435162
647,37.725221,-122.434981
648,37.725227,-122.461808
649,37.725227,-122.434269
650,37.725247,-122.461872
651,37.725248,-122.434691
652,37.725262,-122.462483
653,37.725264,-122.434963
654,37.725269,-122.461938
655,37.725272,-122.461916
656,37.725274,-122.434746
657,37.725274,-122.434233
658,37.725283,-122.462541
659,37.725288,-122.461139
660,37.725290,-122.462001
661,37.725299,-122.435085
662,37.725300,-122.434800
663,37.725302,-122.434929
664,37.725306,-122.462605
665,37.725312,-122.434597
666,37.725312,-122.434440
667,37.725324,-122.434196
668,37.725326,-122.434855
669,37.725329,-122.462669
670,37.725333,-122.435066
671,37.725336,-122.434648
672,37.725354,-122.462739
673,37.725362,-122.434403
674,37.725367,-122.434713
675,37.725370,-122.435050
676,37.725376,-122.462794
677,37.725396,-122.434773
678,37.725401,-122.434137
679,37.725402,-122.435033
680,37.725403,-122.462863
681,37.725412,-122.434365
682,37.725449,-122.434101
683,37.725456,-122.434331
684,37.725467,-122.462499
685,37.725470,-122.434321
686,37.725481,-122.434312
687,37.725483,-122.463065
688,37.725491,-122.462565
689,37.725494,-122.434303
690,37.725500,-122.434062
691,37.725512,-122.434290
692,37.725513,-122.462626
693,37.725515,-122.463148
694,37.725540,-122.463213
695,37.725548,-122.434026
696,37.725559,-122.434254
697,37.725563,-122.463273
698,37.725591,-122.463347
699,37.725597,-122.434225
700,37.725600,-122.433987
701,37.725616,-122.463411
702,37.725639,-122.452873
703,37.725643,-122.463482
704,37.725643,-122.434190
705,37.725643,-122.433954
706,37.725654,-122.462985
707,37.725660,-122.463528
708,37.725674,-122.394727
709,37.725675,-122.394726
710,37.725685,-122.463592
711,37.725712,-122.463662
712,37.725729,-122.463182
713,37.725734,-122.463719
714,37.725776,-122.463304
715,37.725778,-122.476051
716,37.725794,-122.463873
717,37.725796,-122.434168
718,37.725799,-122.463366
719,37.725820,-122.463941
720,37.725823,-122.463428
721,37.725826,-122.434227
722,37.725833,-122.452872
723,37.725847,-122.463490
724,37.725851,-122.464022
725,37.725853,-122.434287
726,37.725870,-122.463549
727,37.725876,-122.433778
728,37.725892,-122.463606
729,37.725898,-122.434153
730,37.725912,-122.463658
731,37.725922,-122.433979
732,37.725929,-122.434218
733,37.725937,-122.453232
734,37.725953,-122.433720
735,37.725955,-122.434271
736,37.725958,-122.479323
737,37.725966,-122.433945
738,37.726004,-122.433681
739,37.726006,-122.452515
740,37.726019,-122.433906
741,37.726028,-122.433306
742,37.726052,-122.433645
743,37.726067,-122.453041
744,37.726071,-122.433866
745,37.726097,-122.452713
746,37.726100,-122.433609
747,37.726119,-122.433830
748,37.726140,-122.433302
749,37.726166,-122.452850
750,37.726173,-122.454300
751,37.726173,-122.454231
752,37.726173,-122.454185
753,37.726173,-122.453079
754,37.726173,-122.452904
755,37.726173,-122.433371
756,37.726177,-122.433786
757,37.726189,-122.454231
758,37.726189,-122.453476
759,37.726207,-122.433441
760,37.726212,-122.452950
761,37.726212,-122.452789
762,37.726227,-122.453094
763,37.726227,-122.453026
764,37.726227,-122.453003
765,37.726227,-122.452873
766,37.726234,-122.452713
767,37.726242,-122.453003
768,37.726265,-122.454247
769,37.726273,-122.453110
770,37.726277,-122.475628
771,37.726288,-122.454239
772,37.726341,-122.454254
773,37.726365,-122.475233
774,37.726395,-122.454163
775,37.726402,-122.452797
776,37.726440,-122.452942
777,37.726467,-122.475740
778,37.726479,-122.453407
779,37.726488,-122.475166
780,37.726513,-122.403215
781,37.726539,-122.433277
782,37.726562,-122.403235
783,37.726573,-122.475951
784,37.726589,-122.433239
785,37.726611,-122.478416
786,37.726623,-122.433545
787,37.726630,-122.433208
788,37.726651,-122.433603
789,37.726670,-122.403279
790,37.726681,-122.433666
791,37.726694,-122.403122
792,37.726713,-122.433732
793,37.726722,-122.475557
794,37.726730,-122.433132
795,37.726734,-122.433365
796,37.726753,-122.433588
797,37.726774,-122.403322
798,37.726776,-122.433334
799,37.726778,-122.433641
800,37.726782,-122.433093
801,37.726804,-122.433696
802,37.726820,-122.433300
803,37.726826,-122.433060
804,37.726866,-122.433029
805,37.726890,-122.403370
806,37.726906,-122.478558
807,37.726910,-122.432996
808,37.726921,-122.452827
809,37.726930,-122.433217
810,37.726943,-122.403391
811,37.726982,-122.454213
812,37.726985,-122.433175
813,37.726991,-122.432935
814,37.726996,-122.478683
815,37.727028,-122.403259
816,37.727033,-122.433139
817,37.727033,-122.478537
818,37.727042,-122.432896
819,37.727055,-122.478416
820,37.727082,-122.478374
821,37.727093,-122.432857
822,37.727098,-122.478673
823,37.727134,-122.478611
824,37.727141,-122.403305
825,37.727153,-122.478352
826,37.727177,-122.432794
827,37.727186,-122.403323
828,37.727188,-122.403492
829,37.727212,-122.433098
830,37.727231,-122.432754
831,37.727232,-122.403509
832,37.727251,-122.433178
833,37.727264,-122.478558
834,37.727279,-122.433237
835,37.727283,-122.432709
836,37.727311,-122.433303
837,37.727319,-122.433092
838,37.727324,-122.432663
839,37.727352,-122.433162
840,37.727368,-122.432615
841,37.727386,-122.432864
842,37.727416,-122.432561
843,37.727417,-122.403418
844,37.727432,-122.432813
845,37.727458,-122.432514
846,37.727467,-122.403439
847,37.727499,-122.432469
848,37.727515,-122.403834
849,37.727521,-122.403461
850,37.727532,-122.403769
851,37.727548,-122.403707
852,37.727554,-122.432677
853,37.727577,-122.403484
854,37.727591,-122.403986
855,37.727600,-122.432627
856,37.727607,-122.403926
857,37.727624,-122.403861
858,37.727641,-122.403796
859,37.727642,-122.432580
860,37.727710,-122.403709
861,37.727714,-122.432230
862,37.727723,-122.403472
863,37.727741,-122.403403
864,37.727760,-122.432179
865,37.727760,-122.403730
866,37.727765,-122.432577
867,37.727780,-122.403251
868,37.727792,-122.432633
869,37.727798,-122.403186
870,37.727805,-122.432129
871,37.727816,-122.403753
872,37.727816,-122.403114
873,37.727821,-122.432696
874,37.727845,-122.432518
875,37.727850,-122.432080
876,37.727861,-122.403771
877,37.727869,-122.432567
878,37.727892,-122.432033
879,37.727910,-122.403792
880,37.727917,-122.432277
881,37.727931,-122.431990
882,37.727958,-122.432232
883,37.727966,-122.429909
884,37.727974,-122.431942
885,37.727982,-122.428421
886,37.727985,-122.403822
887,37.728015,-122.431896
888,37.728020,-122.431488
889,37.728020,-122.431229
890,37.728031,-122.432152
891,37.728037,-122.403677
892,37.728038,-122.403845
893,37.728050,-122.431213
894,37.728089,-122.403698
895,37.728094,-122.403868
896,37.728096,-122.431465
897,37.728104,-122.431412
898,37.728105,-122.431270
899,37.728127,-122.428848
900,37.728129,-122.431775
901,37.728141,-122.403719
902,37.728142,-122.431549
903,37.728151,-122.403891
904,37.728159,-122.432010
905,37.728167,-122.431736
906,37.728188,-122.431168
907,37.728203,-122.428543
908,37.728205,-122.476240
909,37.728208,-122.431695
910,37.728216,-122.403918
911,37.728233,-122.430908
912,37.728241,-122.430832
913,37.728249,-122.431653
914,37.728261,-122.403769
915,37.728264,-122.430604
916,37.728271,-122.403941
917,37.728271,-122.430725
918,37.728290,-122.431611
919,37.728326,-122.403964
920,37.728331,-122.431570
921,37.728376,-122.403817
922,37.728397,-122.403993
923,37.728409,-122.430763
924,37.728421,-122.403835
925,37.728464,-122.404021
926,37.728467,-122.403855
927,37.728492,-122.492983
928,37.728516,-122.404042
929,37.728573,-122.403898
930,37.728577,-122.430573
931,37.728607,-122.430435
932,37.728620,-122.403918
933,37.728649,-122.404097
934,37.728667,-122.403937
935,37.728702,-122.404119
936,37.728711,-122.404347
937,37.728718,-122.403959
938,37.728728,-122.404282
939,37.728745,-122.454041
940,37.728750,-122.404200
941,37.728798,-122.404456
942,37.728819,-122.404378
943,37.728836,-122.404311
944,37.728926,-122.403974
945,37.728935,-122.403939
946,37.728942,-122.403911
947,37.728949,-122.403884
948,37.728958,-122.403853
949,37.728965,-122.403825
950,37.729013,-122.404081
951,37.729042,-122.453979
952,37.729072,-122.404105
953,37.729120,-122.404125
954,37.729137,-122.404292
955,37.729170,-122.404146
956,37.729228,-122.404169
957,37.729263,-122.477804
958,37.729266,-122.477801
959,37.729297,-122.404358
960,37.729331,-122.404212
961,37.729396,-122.404399
962,37.729446,-122.404420
963,37.729462,-122.432167
964,37.729503,-122.404444
965,37.729505,-122.404284
966,37.729559,-122.404467
967,37.729562,-122.405037
968,37.729564,-122.404309
969,37.729587,-122.405046
970,37.729606,-122.404486
971,37.729613,-122.405056
972,37.729619,-122.404331
973,37.729631,-122.468840
974,37.729634,-122.405066
975,37.729653,-122.404506
976,37.729657,-122.405075
977,37.729661,-122.468897
978,37.729670,-122.477168
979,37.729674,-122.404354
980,37.729679,-122.405085
981,37.729692,-122.468957
982,37.729702,-122.404526
983,37.729703,-122.405095
984,37.729724,-122.405105
985,37.729729,-122.469027
986,37.729731,-122.404378
987,37.729753,-122.405115
988,37.729762,-122.404551
989,37.729765,-122.469095
990,37.729775,-122.405126
991,37.729786,-122.404401
992,37.729795,-122.469155
993,37.729813,-122.404572
994,37.729826,-122.469219
995,37.729839,-122.404422
996,37.729882,-122.404600
997,37.729888,-122.404941
998,37.729907,-122.404870
999,37.729928,-122.404789
1000,37.729947,-122.404718
1001,37.729971,-122.404477
1002,37.729976,-122.405049
1003,37.729980,-122.475564
1004,37.730000,-122.404957
1005,37.730021,-122.404877
1006,37.730095,-122.404528
1007,37.730117,-122.469899
1008,37.730144,-122.469962
1009,37.730168,-122.470016
1010,37.730204,-122.429553
1011,37.730283,-122.470287
1012,37.730308,-122.470345
1013,37.730333,-122.470402
1014,37.730362,-122.470470
1015,37.730390,-122.470535
1016,37.730415,-122.404594
1017,37.730417,-122.470597
1018,37.730421,-122.404831
1019,37.730422,-122.404566
1020,37.730432,-122.404529
1021,37.730440,-122.404498
1022,37.730445,-122.470664
1023,37.730446,-122.404472
1024,37.730454,-122.404440
1025,37.730463,-122.404405
1026,37.730473,-122.470729
1027,37.730474,-122.404685
1028,37.730480,-122.404855
1029,37.730488,-122.402671
1030,37.730489,-122.470328
1031,37.730518,-122.470398
1032,37.730522,-122.470842
1033,37.730527,-122.402779
1034,37.730532,-122.404877
1035,37.730541,-122.404713
1036,37.730544,-122.470894
1037,37.730545,-122.470460
1038,37.730574,-122.470527
1039,37.730632,-122.404751
1040,37.730671,-122.404934
1041,37.730692,-122.404775
1042,37.730729,-122.404958
1043,37.730744,-122.404797
1044,37.730789,-122.404983
1045,37.730801,-122.404821
1046,37.730827,-122.392226
1047,37.730845,-122.405007
1048,37.730851,-122.404841
1049,37.730883,-122.392207
1050,37.730903,-122.404863
1051,37.730904,-122.405031
1052,37.730959,-122.405053
1053,37.730966,-122.391891
1054,37.730991,-122.404899
1055,37.731015,-122.405077
1056,37.731021,-122.391872
1057,37.731038,-122.404919
1058,37.731064,-122.392144
1059,37.731077,-122.405476
1060,37.731079,-122.391852
1061,37.731090,-122.404940
1062,37.731093,-122.405415
1063,37.731109,-122.405354
1064,37.731124,-122.392123
1065,37.731127,-122.405287
1066,37.731145,-122.405215
1067,37.731147,-122.466083
1068,37.731155,-122.446655
1069,37.731161,-122.391824
1070,37.731180,-122.392104
